SUBMOSTRA;DL;DE;F/MAX;F/DEP;F/ID;M/MAX
792;0;0,0;0;0;0;6;
793;1;0,018181818;0;0;1;34;
794;0;0,0;0;0;0;2;
795;0;0,0;0;0;0;9;
796;0;0,0;0;0;0;1;
797;0;0,0;0;0;0;0;
798;0;0,0;0;0;0;0;
799;0;0,0;0;0;0;28;
800;0;0,0;0;0;0;36;
801;0;0,0;0;0;0;0;
802;0;0,0;0;0;0;0;
803;0;0,0;0;0;0;0;
804;0;0,0;0;0;0;0;
805;0;0,0;0;0;0;1;
806;4;0,10526316;0;3;0;6;
807;3;0,075;3;0;0;19;
808;4;0,07272727;2;0;0;22;
809;0;0,0;0;0;0;0;
810;0;0,0;0;0;0;1;
811;0;0,0;0;0;0;0;
812;0;0,0;0;0;0;0;
813;0;0,0;0;0;0;11;
814;0;0,0;0;0;0;9;
815;0;0,0;0;0;0;12;
816;0;0,0;0;0;0;6;
817;3;0,055555556;3;0;0;20;
818;0;0,0;0;0;0;0;
819;2;0,11111111;2;0;0;0;
820;0;0,0;0;0;0;13;
821;0;0,0;0;0;0;2;
822;0;0,0;0;0;0;22;
823;0;0,0;0;0;0;0;
824;0;0,0;0;0;0;1;
825;0;0,0;0;0;0;26;
826;2;0,028985508;0;1;0;32;
827;0;0,0;0;0;0;3;
828;0;0,0;0;0;0;0;
829;0;0,0;0;0;0;24;
830;0;0,0;0;0;0;25;
831;0;0,0;0;0;0;1;
832;0;0,0;0;0;0;0;
833;0;0,0;0;0;0;1;
834;0;0,0;0;0;0;13;
